Player Name,Team,Position,Pts,GS,A,CS,B,BPS,PPG,MP,Cost,TSB,GC,OG,PS,PM,Season
Bunn,HUD,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Scannell,HUD,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Huth,LEI,DEF,0,0,0,0,0,0,0,0,£4.8,0.1%,0,0,0,0,2017
Mendy,LEI,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Musa,LEI,MID,0,0,0,0,0,0,0,0,£6.1,0.4%,0,0,0,0,2017
Lucas,LIV,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Sheyi Ojo,LIV,MID,0,0,0,0,0,0,0,0,£5,0%,0,0,0,0,2017
Kolarov,MCI,DEF,0,0,0,0,0,0,0,0,£5.5,0%,0,0,0,0,2017
Fernando,MCI,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Nolito,MCI,MID,0,0,0,0,0,0,0,0,£7,0%,0,0,0,0,2017
Joel Pereira,MUN,GKP,0,0,0,0,0,0,0,0,£3.9,4.1%,0,0,0,0,2017
Hanley,NEW,DEF,0,0,0,0,0,0,0,0,£4,0.4%,0,0,0,0,2017
Gouffran,NEW,MID,0,0,0,0,0,0,0,0,£5,0%,0,0,0,0,2017
Colback,NEW,MID,0,0,0,0,0,0,0,0,£4.2,0.7%,0,0,0,0,2017
Murphy,NEW,FWD,0,0,0,0,0,0,0,0,£4.5,0.7%,0,0,0,0,2017
Clasie,SOU,MID,0,0,0,0,0,0,0,0,£4.4,0.1%,0,0,0,0,2017
Muniesa,STK,DEF,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Tymon,STK,DEF,0,0,0,0,0,18,0,162,£4.4,0%,9,0,0,0,2017
Whelan,STK,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Imbula,STK,MID,0,0,0,0,0,0,0,0,£4.5,0.1%,0,0,0,0,2017
Nordfeldt,SWA,GKP,0,0,0,0,0,0,0,0,£3.9,1.5%,0,0,0,0,2017
Kingsley,SWA,DEF,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Montero,SWA,MID,0,0,0,0,0,0,0,0,£4.9,0%,0,0,0,0,2017
Barrow,SWA,MID,0,0,0,0,0,0,0,0,£5,0%,0,0,0,0,2017
Pantilimon,WAT,GKP,0,0,0,0,0,0,0,0,£4.5,0.1%,0,0,0,0,2017
Mason,WAT,DEF,0,0,0,0,0,0,0,0,£3.9,1.1%,0,0,0,0,2017
Behrami,WAT,MID,0,0,0,0,0,0,0,0,£4.5,0.1%,0,0,0,0,2017
Berghuis,WAT,MID,0,0,0,0,0,0,0,0,£5,0%,0,0,0,0,2017
Success,WAT,MID,0,0,0,0,0,0,0,0,£5.3,0%,0,0,0,0,2017
Zárate,WAT,FWD,0,0,0,0,0,0,0,0,£5.4,0%,0,0,0,0,2017
Leko,WBA,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Randolph,WHU,GKP,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Snodgrass,WHU,MID,0,0,0,0,0,0,0,0,£5.8,0.6%,0,0,0,0,2017
Feghouli,WHU,MID,0,0,0,0,0,0,0,0,£5.5,0%,0,0,0,0,2017
Fletcher,WHU,FWD,0,0,0,0,0,0,0,0,£4.5,0.4%,0,0,0,0,2017
Valencia,WHU,FWD,0,0,0,0,0,0,0,0,£5,0%,0,0,0,0,2017
de Jong,NEW,MID,0,0,0,0,0,0,0,0,£4.9,0.1%,0,0,0,0,2017
Pereira,MUN,MID,0,0,0,0,0,0,0,0,£4.9,0%,0,0,0,0,2017
Lokilo,CRY,MID,0,0,0,0,0,0,0,0,£4.3,0.1%,0,0,0,0,2017
Tomori,CHE,DEF,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Scott,CHE,MID,0,0,0,0,0,0,0,0,£4.3,0.1%,0,0,0,0,2017
Taylor,SOU,GKP,0,0,0,0,0,0,0,0,£4,0.4%,0,0,0,0,2017
Wilson,WBA,DEF,0,0,0,0,0,0,0,0,£4,0.2%,0,0,0,0,2017
Carter-Vickers,TOT,DEF,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Flanagan,LIV,DEF,0,0,0,0,0,0,0,0,£4.4,0%,0,0,0,0,2017
Haksabanovic,WHU,MID,0,0,0,0,0,0,0,0,£5,0%,0,0,0,0,2017
Anderson,CRY,FWD,0,0,0,0,0,0,0,0,£4.5,0.3%,0,0,0,0,2017
Woodman,NEW,GKP,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2017
Ward,LIV,GKP,0,0,0,0,0,0,0,0,£4.4,0%,0,0,0,0,2017
Oakley-Boothe,TOT,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Foyth,TOT,DEF,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Krul,BHA,GKP,0,0,0,0,0,0,0,0,£3.9,0.8%,0,0,0,0,2017
Legzdins,BUR,GKP,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2017
Green,HUD,GKP,0,0,0,0,0,0,0,0,£4,0.2%,0,0,0,0,2017
Ramsdale,BOU,GKP,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2017
Souttar,STK,DEF,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2017
Mutch,CRY,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Molumby,BHA,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Lindegaard,BUR,GKP,0,0,0,0,0,0,0,0,£4,0.2%,0,0,0,0,2017
Henry,CRY,GKP,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2017
Palmer,WBA,GKP,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2017
Macey,ARS,GKP,0,0,0,0,0,0,0,0,£5,0%,0,0,0,0,2017
Rodon,SWA,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2017
Debuchy,ARS,DEF,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Whiteman,TOT,GKP,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2017
Martínez,WHU,FWD,0,0,0,0,0,0,0,0,£5,0%,0,0,0,0,2017
Quina,WHU,MID,0,0,0,0,0,0,0,0,£4.4,0%,0,0,0,0,2017
Haugaard,STK,GKP,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2017
Melbourne,WBA,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2017
Johnson,WHU,MID,0,0,0,0,0,0,0,0,£4.4,0%,0,0,0,0,2017
Trott,WHU,GKP,0,0,0,0,0,0,0,0,£4,0.2%,0,0,0,0,2017
Ulvestad,BUR,MID,0,0,0,0,0,0,0,0,£4.4,0%,0,0,0,0,2017
Mulder,SWA,GKP,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2017
Tulloch,WBA,FWD,0,0,0,0,0,0,0,0,£4.5,0.7%,0,0,0,0,2017
Ferguson,WBA,DEF,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2017
Makasi,WHU,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Folivi,WAT,FWD,0,0,0,0,0,0,0,0,£4.5,0.1%,0,0,0,0,2017
Bachmann,WAT,GKP,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2017
Mahoney,BOU,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Adarabioyo,MCI,DEF,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2017
Thomas,LEI,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Butcher,BOU,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Burke,WHU,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2017
Sterling,CHE,DEF,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Taylor,BOU,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Jach,CRY,DEF,0,0,0,0,0,0,0,0,£4.2,0%,0,0,0,0,2017
Rakip,CRY,MID,0,0,0,0,0,0,0,0,£4.8,0%,0,0,0,0,2017
Gabr,WBA,DEF,0,0,0,0,0,0,0,0,£4.2,0.1%,0,0,0,0,2017
Stewart,WAT,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Ndong,WAT,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
O'Neill,BUR,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Jameson,WBA,DEF,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2017
Mukena,WAT,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2017
Garbutt,EVE,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2017
Kirby,CRY,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Browne,WHU,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Chalobah,CHE,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2017
Cavalieri,CRY,GKP,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2017
Pask,WHU,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2017
Diangana,WHU,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Daly,CRY,FWD,0,0,0,0,0,0,0,0,£4.5,0.1%,0,0,0,0,2017
Masterson,LIV,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2017
Jones,LIV,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Camacho,LIV,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Sterling,TOT,FWD,0,0,0,0,0,0,0,0,£4.5,0.1%,0,0,0,0,2017
Osei-Tutu,ARS,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2017
Hughes,LEI,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2017
