Player Name,Team,Position,Pts,GS,A,CS,B,BPS,PPG,MP,Cost,TSB,GC,OG,PS,PM,Season
McAtee,LUT,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.4%,0,0,0,0,2023
Mendes,LUT,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Muskwe,LUT,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2023
Onyedinma,LUT,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2023
Pepple,LUT,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2023
Pereira,LUT,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Potts,LUT,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.1%,0,0,0,0,2023
Rea,LUT,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Shea,LUT,GKP,0,0,0,0,0,0,0.0,0,£4.3,0.1%,0,0,0,0,2023
Taylor,LUT,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2023
Thorpe,LUT,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Walton,LUT,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Watson,LUT,MID,0,0,0,0,0,0,0.0,0,£4.4,0.1%,0,0,0,0,2023
Cancelo,MCI,DEF,0,0,0,0,0,0,0.0,0,£5.8,1.0%,0,0,0,0,2023
Carson,MCI,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.1%,0,0,0,0,2023
Charles,MCI,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Mahrez,MCI,MID,0,0,0,0,0,0,0.0,0,£7.5,0.0%,0,0,0,0,2023
Perrone,MCI,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Steffen,MCI,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.2%,0,0,0,0,2023
Alex Telles,MUN,DEF,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
B.Williams,MUN,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Bailly,MUN,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Fernandez,MUN,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Fred,MUN,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2023
Heaton,MUN,GKP,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Malacia,MUN,DEF,0,0,0,0,0,0,0.0,0,£4.3,0.0%,0,0,0,0,2023
Shoretire,MUN,FWD,0,0,0,0,0,0,0.0,0,£4.4,0.2%,0,0,0,0,2023
Ashby,NEW,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Darlow,NEW,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Fraser,NEW,MID,0,0,0,0,0,0,0.0,0,£4.9,0.0%,0,0,0,0,2023
Gillespie,NEW,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.1%,0,0,0,0,2023
Hayden,NEW,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Hendrick,NEW,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Kuol,NEW,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
J.Lewis,NEW,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Manquillo,NEW,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Saint-Maximin,NEW,MID,0,0,0,0,0,0,0.0,0,£6,0.0%,0,0,0,0,2023
Watts,NEW,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Arter,NFO,MID,0,0,0,0,0,0,0.0,0,£4.3,0.1%,0,0,0,0,2023
Biancone,NFO,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.1%,0,0,0,0,2023
Bowler,NFO,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Cook,NFO,DEF,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Dennis,NFO,FWD,0,0,0,0,0,0,0.0,0,£4.8,0.1%,0,0,0,0,2023
Dräger,NFO,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Freuler,NFO,MID,0,0,0,0,0,0,0.0,0,£4.9,0.0%,0,0,0,0,2023
Hennessey,NFO,GKP,0,0,0,0,0,0,0.0,0,£4,0.2%,0,0,0,0,2023
Horvath,NFO,GKP,0,0,0,0,0,0,0.0,0,£4.3,0.1%,0,0,0,0,2023
Laryea,NFO,DEF,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Mbe Soh,NFO,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Mighten,NFO,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
O'Brien,NFO,MID,0,0,0,0,0,0,0.0,0,£4.9,0.0%,0,0,0,0,2023
Ojeda,NFO,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Panzo,NFO,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
O.Richards,NFO,DEF,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
G.Scarpa,NFO,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
J.Shelvey,NFO,MID,0,0,0,0,0,0,0.0,0,£4.8,0.0%,0,0,0,0,2023
Surridge,NFO,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2023
Ui-jo,NFO,FWD,0,0,0,0,0,0,0.0,0,£4.4,0.3%,0,0,0,0,2023
Amissah,SHU,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.3%,0,0,0,0,2023
Coulibaly,SHU,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
A.Davies,SHU,GKP,0,0,0,0,0,0,0.0,0,£4,0.2%,0,0,0,0,2023
Jebbison,SHU,FWD,0,0,0,0,0,0,0.0,0,£4.8,0.0%,0,0,0,0,2023
Ndiaye,SHU,FWD,0,0,0,0,0,0,0.0,0,£5.5,0.0%,0,0,0,0,2023
Austin,TOT,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.2%,0,0,0,0,2023
Forster,TOT,GKP,0,0,0,0,0,0,0.0,0,£3.9,1.9%,0,0,0,0,2023
Kane,TOT,FWD,0,0,0,0,0,0,0.0,0,£12.5,0.6%,0,0,0,0,2023
Lloris,TOT,GKP,0,0,0,0,0,0,0.0,0,£4.8,0.6%,0,0,0,0,2023
Ndombele,TOT,MID,0,0,0,0,0,0,0.0,0,£4.4,0.2%,0,0,0,0,2023
Rodon,TOT,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Sánchez,TOT,DEF,0,0,0,0,0,9,0.0,76,£4.4,0.1%,2,0,0,0,2023
Sessegnon,TOT,DEF,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Spence,TOT,DEF,0,0,0,0,0,0,0.0,0,£4,0.2%,0,0,0,0,2023
Tanganga,TOT,DEF,0,0,0,0,0,0,0.0,0,£4,0.3%,0,0,0,0,2023
Whiteman,TOT,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.2%,0,0,0,0,2023
Coventry,WHU,MID,0,0,0,0,0,0,0.0,0,£4.3,0.1%,0,0,0,0,2023
Downes,WHU,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2023
Scamacca,WHU,FWD,0,0,0,0,0,0,0.0,0,£6,0.0%,0,0,0,0,2023
Vlašić,WHU,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Bolla,WOL,DEF,0,0,0,0,0,0,0.0,0,£4,0.4%,0,0,0,0,2023
Chiquinho,WOL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Cundle,WOL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Guedes,WOL,MID,0,0,0,0,0,0,0.0,0,£5.4,0.0%,0,0,0,0,2023
Hodge,WOL,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Hoever,WOL,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Jordão,WOL,MID,0,0,0,0,0,0,0.0,0,£4.3,0.2%,0,0,0,0,2023
King,WOL,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.7%,0,0,0,0,2023
Podence,WOL,MID,0,0,0,0,0,0,0.0,0,£5.3,0.0%,0,0,0,0,2023
Šarkić,WOL,GKP,0,0,0,0,0,0,0.0,0,£4,0.3%,0,0,0,0,2023
Lonergan,EVE,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.1%,0,0,0,0,2023
Karius,NEW,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.3%,0,0,0,0,2023
J.Timber,ARS,DEF,0,0,0,0,0,3,0.0,49,£4.6,0.4%,0,0,0,0,2023
Ângelo,CHE,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2023
Kellyman,AVL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2023
Greenwood,BOU,DEF,0,0,0,0,0,0,0.0,0,£4,0.2%,0,0,0,0,2023
Dodgson,BUR,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
De Fougerolles,FUL,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Forson,MUN,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
G.Shelvey,NFO,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.0%,0,0,0,0,2023
Powell,NFO,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.1%,0,0,0,0,2023
Scarlett,TOT,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2023
Hein,ARS,GKP,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Anang,WHU,GKP,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Francis-Clarke,LUT,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Stansfield,FUL,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Dibley-Dias,FUL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Seriki,SHU,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.1%,0,0,0,0,2023
Marsh,SHU,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Gordon,CRY,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Bergström,CHE,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.0%,0,0,0,0,2023
Krul,LUT,GKP,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Vítek,MUN,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Marschall,AVL,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Humphreys,CHE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Adams,BOU,MID,0,0,0,0,0,0,0.0,0,£4.9,0.0%,0,0,0,0,2023
Beach,CHE,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Diego Moreira,CHE,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Johnson,LUT,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Brierley,BRE,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Zych,AVL,GKP,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Benda,FUL,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Massengo,BUR,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2023
Altay,MUN,GKP,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
González,WOL,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2023
Phillips,TOT,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Fraser,WOL,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2023
Stutter,CHE,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Hunt,EVE,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Ola-Adebomi,CRY,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Brooking,CHE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Raymond,CRY,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Kim Ji-Soo,BRE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Chambers,LIV,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Scanlon,LIV,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.0%,0,0,0,0,2023
Luker,LUT,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Buyabu,SHU,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Tanton,FUL,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Adedokun,BRE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Nelson,LUT,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Sagoe,ARS,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Walters,ARS,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Ibrahim,ARS,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Dorrington,TOT,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
O’Mahony,BHA,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Nyoni,LIV,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Jackson,BHA,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Duffus,BHA,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Hugill,MUN,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Whittingham,WOL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Hubner,WOL,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Angelini,BRE,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Kavanagh,BHA,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Yago Santiago,TOT,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Barrington,BHA,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Pitaluga,LIV,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Castledine,CHE,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Metcalfe,EVE,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Campbell,EVE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Susoho,MCI,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Adaramola,CRY,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Lewis-Skelly,ARS,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Proctor,AVL,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
O'Reilly,AVL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Bennett,MUN,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Hesketh,WOL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Barnett,WOL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Hamilton,MCI,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Nwaneri,ARS,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Orford,WHU,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Casey,WHU,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Wright,AVL,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
McDonnell,NFO,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Osong,NFO,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Gardner,NFO,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Scarles,WHU,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Marshall,WHU,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Peupion,BHA,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Griffiths,WOL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Mosquera,WOL,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Bettinelli,CHE,GKP,-1,0,0,0,0,-3,0.0,0,£4,0.0%,0,0,0,0,2023
Rodák,FUL,GKP,-1,0,0,0,0,-3,0.0,0,£3.9,0.4%,0,0,0,0,2023
